f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp,isDirty,errRule,errCol,pk
Senol,Kara,M,702,626-3797,LAS VEGAS,NV,89112,S,Y,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,123005
Guochuan,Corey,F,318,445-4512,MORROW,LA,71356,M,N,5000,2.0,0,9000,0,True,;Incorrect_Format,;rate,42147
Arunachalam,Ancourt,M,615,965-1865,NASHVILLE,TN,37204,S,Y,55000,0.0,0,0,0,True,;Incorrect_Format,;rate,55966
Adrain,Takalo,M,925,539-8788,MAGALIA,CA,95954,M,N,5000,1.0,0,174,0,True,;Incorrect_Format,;rate,121519
Ruud,Keng,M,228,752-7318,PULASKI,MS,39152,S,N,40000,5.0,6000,0,0,True,;Incorrect_Format,;rate,182730
Huaiqing,Schlichter,M,334,849-4245,DEATSVILLE,AL,36022,M,N,80000,5.0,0,3000,0,True,;Incorrect_Format,;rate,147323
Matti,Mattmann,M,605,169-1032,TULARE,SD,57476,M,N,75000,0.0,0,0,0,True,;Incorrect_Format,;rate,77110
Nacer,Uselton,M,660,568-4851,DORA,MO,65637,M,N,10000,6.0,0,4200,0,True,;Incorrect_Format,;rate,156500
Keisuke,Devlin,M,509,258-4512,SEAHURST,WA,98062,S,Y,85000,0.0,0,0,0,True,;Incorrect_Format,;rate,157098
Bernd,Anstey,M,541,985-5270,TENMILE,OR,97481,M,Y,70000,9.0,0,318,159,True,;Incorrect_Format,;rate,45402
Yurii,Holbrook,F,417,871-7718,MC GIRK,MO,65055,S,N,85000,6.0,2100,0,0,True,;Incorrect_Format,;rate,62001
Grover,Niehren,F,907,580-6092,LOWER KALSKAG,AK,99626,S,N,90000,0.0,0,0,0,True,;Incorrect_Format,;rate,119909
Hanhong,Henson,F,662,555-8863,NEWTON,MS,39345,S,Y,70000,5.0,6000,0,1500,True,;Incorrect_Format,;rate,118863
Zine,Giavitto,M,307,116-6924,WOLF,WY,82844,S,Y,95000,0.0,0,0,0,True,;Incorrect_Format,;rate,197035
Cal,Uyar,M,541,455-6651,SAINT HELENS,OR,97051,S,Y,65000,9.0,159,0,159,True,;Incorrect_Format,;rate,122582
Linore,Goke,M,334,313-6256,BIRMINGHAM,AL,35291,M,N,75000,5.0,0,3000,0,True,;Incorrect_Format,;rate,98488
Zoubida,Seinturier,F,816,147-8494,KANSAS CITY,MO,64166,S,N,50000,6.0,2100,0,0,True,;Incorrect_Format,;rate,117042
Danilo,Porkaew,M,435,758-6950,DUCHESNE,UT,84021,S,Y,90000,7.0,2475,0,2475,True,;Incorrect_Format,;rate,26119
Ikuyo,Roehmer,F,435,530-4067,PEOA,UT,84061,M,N,20000,7.0,0,4950,0,True,;Incorrect_Format,;rate,151140
Jaroslaw,Beznosov,M,337,991-6308,WEYANOKE,LA,70787,M,N,85000,6.0,0,9000,0,True,;Incorrect_Format,;rate,81152
Gregers,Guil,M,731,358-3198,SEVIERVILLE,TN,37876,M,Y,45000,0.0,0,0,0,True,;Incorrect_Format,;rate,50021
Reuben,Devie,F,202,201-7471,WASHINGTON,DC,20586,M,N,90000,9.0,0,2740,0,True,;Incorrect_Format,;rate,160303
Sybille,Padiou,M,435,614-3868,KAMAS,UT,84036,S,Y,65000,7.0,2475,0,2475,True,;Incorrect_Format,;rate,81199
Timon,Mezei,F,253,637-3168,VAUGHN,WA,98394,M,N,65000,0.0,0,0,0,True,;Incorrect_Format,;rate,60127
Guido,Nabil,M,501,991-5891,OZARK,AR,72949,M,Y,45000,7.0,0,40,20,True,;Incorrect_Format,;rate,155725
Adib,Barbosa,M,202,718-1721,WASHINGTON,DC,20006,S,Y,40000,9.0,1370,0,1370,True,;Incorrect_Format,;rate,120118
Naima,Diepold,M,479,442-1773,LITTLE ROCK,AR,72217,S,Y,100000,7.0,20,0,20,True,;Incorrect_Format,;rate,131893
Bandula,Stougie,F,502,926-4700,MANNSVILLE,KY,42758,S,N,95000,6.0,20,0,0,True,;Incorrect_Format,;rate,148993
Daan,Murta,M,605,326-2509,SPEARFISH,SD,57783,M,N,60000,0.0,0,0,0,True,;Incorrect_Format,;rate,64162
Dani,Skansholm,M,206,250-4486,GREENACRES,WA,99016,S,N,15000,0.0,0,0,0,True,;Incorrect_Format,;rate,37336
Chester,Claudson,M,435,477-6624,BLUFF,UT,84512,S,N,60000,7.0,2475,0,0,True,;Incorrect_Format,;rate,7707
Jaedong,Wodd,F,605,214-1377,HOT SPRINGS,SD,57747,S,Y,50000,0.0,0,0,0,True,;Incorrect_Format,;rate,92552
Lippold,Herity,M,864,447-9873,JENKINSVILLE,SC,29065,M,N,40000,7.0,0,6600,0,True,;Incorrect_Format,;rate,150992
Yuuichi,Hailpern,M,228,830-7341,STARKVILLE,MS,39760,S,N,20000,5.0,6000,0,0,True,;Incorrect_Format,;rate,155136
Jordanka,Farrens,M,843,589-4671,GROVER,SC,29447,M,N,40000,7.0,0,6600,0,True,;Incorrect_Format,;rate,102276
Siddhartha,Poupard,F,907,234-7044,CENTRAL,AK,99730,M,Y,70000,0.0,0,0,0,True,;Incorrect_Format,;rate,88549
Tadao,Ersoy,M,435,816-5323,OREM,UT,84057,S,Y,35000,7.0,2475,0,2475,True,;Incorrect_Format,;rate,26951
Fatemeh,Kerm,F,907,684-8498,PILOT POINT,AK,99649,S,N,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,57570
Olga,Gosling,F,631,418-3843,COLLIERSVILLE,NY,13747,S,Y,5000,4.0,0,0,1000,True,;Incorrect_Format,;rate,97795
Katsuyuki,Earley,M,706,469-6416,AUBURN,GA,30011,S,N,85000,6.0,2700,0,0,True,;Incorrect_Format,;rate,97226
Juhani,Fandrianto,F,903,186-4973,SAN ANTONIO,TX,78225,S,N,15000,0.0,0,0,0,True,;Incorrect_Format,;rate,162152
Zhili,Sweeney,M,501,484-4076,LITTLE ROCK,AR,72223,M,N,85000,7.0,0,40,0,True,;Incorrect_Format,;rate,171306
Neophytos,Dan,F,312,459-3927,TABLE GROVE,IL,61482,S,Y,40000,3.0,2000,0,2000,True,;Incorrect_Format,;rate,181218
Eddie,Kornatzky,M,904,114-3674,BRADENTON,FL,34210,S,N,90000,0.0,0,0,0,True,;Incorrect_Format,;rate,112800
Jiri,Lowry,F,307,637-9031,NEWCASTLE,WY,82701,M,Y,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,84201
Akos,Edelhoff,M,985,510-7375,NEW ORLEANS,LA,70176,S,Y,45000,6.0,4500,0,1000,True,;Incorrect_Format,;rate,104919
Tianruo,Wingstedt,M,307,980-2946,PINEDALE,WY,82941,M,N,15000,0.0,0,0,0,True,;Incorrect_Format,;rate,197892
Donna,Pakkan,M,423,763-6448,STEWART,TN,37175,M,N,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,29056
Sadashiva,Gupta,M,702,464-3836,BOULDER CITY,NV,89005,M,Y,90000,0.0,0,0,0,True,;Incorrect_Format,;rate,181713
Gurjeet,Mellouli,M,754,624-9395,GRETNA,FL,32332,S,Y,85000,0.0,0,0,0,True,;Incorrect_Format,;rate,57517
Narjes,Pleser,M,479,454-1290,WILBURN,AR,72179,M,Y,75000,7.0,0,40,20,True,;Incorrect_Format,;rate,4934
Teruyuki,Orejas,F,312,650-4514,CHICAGO,IL,60686,S,N,100000,3.0,2000,0,0,True,;Incorrect_Format,;rate,164301
Kousha,Hutton,F,314,216-7819,JOPLIN,MO,64802,S,Y,20000,6.0,2100,0,1200,True,;Incorrect_Format,;rate,75317
Yunmook,Hariharan,F,801,681-3641,CLAWSON,UT,84516,S,N,10000,7.0,2475,0,0,True,;Incorrect_Format,;rate,43790
Minshine,Schefe,F,202,745-1065,WASHINGTON,DC,20073,M,Y,35000,9.0,0,2740,1370,True,;Incorrect_Format,;rate,14446
Jinkun,Mamelak,M,907,829-3425,KAKTOVIK,AK,99747,S,N,45000,0.0,0,0,0,True,;Incorrect_Format,;rate,66837
Saurav,Hsiang,F,417,252-4950,MARQUAND,MO,63655,M,Y,60000,6.0,0,4200,1200,True,;Incorrect_Format,;rate,186994
Paulis,Scherr,F,417,236-2408,SAINT LOUIS,MO,63138,S,N,15000,6.0,2100,0,0,True,;Incorrect_Format,;rate,111530
Agostinho,McCaskill,F,307,582-3324,SUNDANCE,WY,82729,S,N,75000,0.0,0,0,0,True,;Incorrect_Format,;rate,44195
Peter,Pazienza,F,936,496-4036,JERMYN,TX,76459,S,Y,65000,0.0,0,0,0,True,;Incorrect_Format,;rate,67537
Gordon,Beh,F,307,273-7324,OTTO,WY,82434,M,N,40000,0.0,0,0,0,True,;Incorrect_Format,;rate,139721
Hidefumi,Flatebo,F,786,842-8571,LONGWOOD,FL,32752,M,N,25000,0.0,0,0,0,True,;Incorrect_Format,;rate,15553
Huisheng,Pessaux,F,772,152-7141,LAKE PLACID,FL,33862,S,N,60000,0.0,0,0,0,True,;Incorrect_Format,;rate,37707
Ramamohanrao,Hatcher,F,229,913-3780,HEPHZIBAH,GA,30815,S,Y,15000,6.0,2700,0,3000,True,;Incorrect_Format,;rate,63591
Marta,Hjalmtysson,M,727,338-8877,PANAMA CITY,FL,32412,M,Y,40000,0.0,0,0,0,True,;Incorrect_Format,;rate,64444
Frazer,Legge,M,307,850-3294,CORA,WY,82925,S,N,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,194822
Xiangjun,Zador,F,901,866-8734,KNOXVILLE,TN,37932,S,N,10000,0.0,0,0,0,True,;Incorrect_Format,;rate,175268
Oguz,Sigstam,F,907,608-8915,TOKSOOK BAY,AK,99637,M,N,60000,0.0,0,0,0,True,;Incorrect_Format,;rate,141251
Sergi,Smotherman,F,307,681-6278,CHEYENNE,WY,82009,M,Y,10000,0.0,0,0,0,True,;Incorrect_Format,;rate,197135
Marwan,Kaminer,M,325,848-6096,EL PASO,TX,88520,M,N,60000,0.0,0,0,0,True,;Incorrect_Format,;rate,27122
Gilbert,Lipinski,M,205,875-7028,BIRMINGHAM,AL,35207,S,N,100000,5.0,1500,0,0,True,;Incorrect_Format,;rate,13621
Massimo,Dahlhaus,M,775,933-1365,LAS VEGAS,NV,89115,S,N,60000,0.0,0,0,0,True,;Incorrect_Format,;rate,146402
Ranjan,Dolins,F,605,725-3482,FREEMAN,SD,57029,S,N,55000,0.0,0,0,0,True,;Incorrect_Format,;rate,115144
Kejitan,Terris,F,478,542-7983,SHILOH,GA,31826,M,Y,80000,6.0,0,5400,3000,True,;Incorrect_Format,;rate,83639
Nate,Ciardo,M,202,718-7418,WASHINGTON,DC,20082,M,N,40000,9.0,0,2740,0,True,;Incorrect_Format,;rate,140609
Benedikte,Costa,M,404,294-6373,TALMO,GA,30575,M,N,45000,6.0,0,5400,0,True,;Incorrect_Format,;rate,178450
Dinah,Higuchi,M,503,805-4098,PROSPECT,OR,97536,M,N,50000,9.0,0,318,0,True,;Incorrect_Format,;rate,67242
Ramya,Krzyzanowski,M,605,214-4570,HARROLD,SD,57536,S,N,55000,0.0,0,0,0,True,;Incorrect_Format,;rate,52076
Kazumi,Livingston,F,605,488-9627,DANTE,SD,57329,S,N,45000,0.0,0,0,0,True,;Incorrect_Format,;rate,51100
Mengjou,Souvignier,M,702,624-7302,PAHRUMP,NV,89048,M,N,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,19299
Saharon,Stack,F,773,657-9601,BIG ROCK,IL,60511,M,N,35000,3.0,0,4000,0,True,;Incorrect_Format,;rate,1634
Othar,Ruocco,M,907,356-1630,JUNEAU,AK,99801,M,Y,65000,0.0,0,0,0,True,;Incorrect_Format,;rate,197015
Ole,Hasenauer,M,334,298-8218,LAPINE,AL,36046,M,N,100000,5.0,0,3000,0,True,;Incorrect_Format,;rate,143479
Gisbert,Sorgatz,M,435,220-9388,MONA,UT,84645,S,N,25000,7.0,2475,0,0,True,;Incorrect_Format,;rate,39695
Anatol,Bahk,F,541,380-5675,PORTLAND,OR,97227,S,Y,10000,9.0,159,0,159,True,;Incorrect_Format,;rate,186936
Yezdi,Kazakov,F,907,703-2993,NUIQSUT,AK,99789,S,Y,50000,0.0,0,0,0,True,;Incorrect_Format,;rate,48822
Shigeyyoshi,Freburger,F,605,917-6121,LANE,SD,57358,M,N,100000,0.0,0,0,0,True,;Incorrect_Format,;rate,195096
Ryosaku,Milos,F,830,239-4967,HARROLD,TX,76364,M,Y,45000,0.0,0,0,0,True,;Incorrect_Format,;rate,108259
Zoubin,Emele,F,605,529-7116,TRIPP,SD,57376,M,Y,5000,0.0,0,0,0,True,;Incorrect_Format,;rate,63008
Zijian,Pierce,M,980,998-9446,DAVIS,NC,28524,S,Y,10000,6.0,3300,0,3300,True,;Incorrect_Format,;rate,178390
Claire,Caulfield,F,605,222-2301,TRIPP,SD,57376,M,Y,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,86585
Jungyun,Heuter,M,801,869-3710,TOOELE,UT,84074,M,Y,10000,7.0,0,4950,2475,True,;Incorrect_Format,;rate,76125
Yehudah,Leeuwen,M,307,141-8919,ENCAMPMENT,WY,82325,M,Y,80000,0.0,0,0,0,True,;Incorrect_Format,;rate,112115
Regino,Cowan,F,803,405-3595,SAINT HELENA ISLAND,SC,29920,S,N,95000,7.0,3300,0,0,True,;Incorrect_Format,;rate,47157
Souad,Zahir,F,702,164-3027,CARLIN,NV,89822,S,Y,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,133177
Henke,Weisert,M,702,955-5341,LAS VEGAS,NV,89118,S,Y,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,57699
Sangchul,Sowizrai,M,907,624-9510,EIELSON AFB,AK,99702,S,N,15000,0.0,0,0,0,True,;Incorrect_Format,;rate,53797
Neta,Korczynski,F,229,252-6100,CEDARTOWN,GA,30125,S,Y,55000,6.0,2700,0,3000,True,;Incorrect_Format,;rate,41879
Jamey,Tayara,F,435,414-6563,MANTUA,UT,84324,M,Y,60000,7.0,0,4950,2475,True,;Incorrect_Format,;rate,74352
Tirtza,Lavrac,M,972,949-8927,HOUSTON,TX,77081,M,Y,55000,0.0,0,0,0,True,;Incorrect_Format,;rate,41504
Breck,Bivins,M,541,902-6048,STANFIELD,OR,97875,S,N,65000,9.0,159,0,0,True,;Incorrect_Format,;rate,116019
Changsik,Keaton,M,251,913-4955,ECHOLA,AL,35457,S,Y,70000,5.0,1500,0,300,True,;Incorrect_Format,;rate,181331
Huiqun,Wohn,F,907,963-9676,DENALI NATIONAL PARK,AK,99755,S,Y,95000,0.0,0,0,0,True,;Incorrect_Format,;rate,160449
Schahram,Estrin,M,573,727-2409,CHADWICK,MO,65629,M,Y,65000,6.0,0,4200,1200,True,;Incorrect_Format,;rate,196270
Bhagirath,Broadwell,F,847,670-8915,SPRINGFIELD,IL,62736,S,Y,5000,3.0,2000,0,2000,True,;Incorrect_Format,;rate,37692
Xiaohua,Slahor,F,618,758-5294,COATSBURG,IL,62325,S,N,15000,3.0,2000,0,0,True,;Incorrect_Format,;rate,172673
Lippold,Bent,M,229,420-7139,LAWRENCEVILLE,GA,30045,M,N,55000,6.0,0,5400,0,True,;Incorrect_Format,;rate,199675
Mohamadou,Arbab,F,702,267-7890,LAS VEGAS,NV,89165,S,Y,100000,0.0,0,0,0,True,;Incorrect_Format,;rate,93766
Mirja,Martucci,F,205,679-8394,PIEDMONT,AL,36272,S,Y,55000,5.0,1500,0,300,True,;Incorrect_Format,;rate,140001
Shiv,Bekakos,F,843,888-8118,CLEMSON,SC,29632,M,Y,30000,7.0,0,6600,3300,True,;Incorrect_Format,;rate,66013
Galt,Iwatani,M,775,274-6829,CARSON CITY,NV,89711,S,Y,10000,0.0,0,0,0,True,;Incorrect_Format,;rate,91713
Petro,Diaconis,M,907,806-5023,ANCHORAGE,AK,99504,M,Y,40000,0.0,0,0,0,True,;Incorrect_Format,;rate,87200
Jani,Decugis,M,307,107-7617,GRANGER,WY,82934,S,N,5000,0.0,0,0,0,True,;Incorrect_Format,;rate,122517
Lougie,Constantine,M,309,687-6416,SAVANNA,IL,61074,S,Y,65000,3.0,2000,0,2000,True,;Incorrect_Format,;rate,175320
Hideyuki,Lanin,M,202,290-2895,WASHINGTON,DC,20053,S,Y,80000,9.0,1370,0,1370,True,;Incorrect_Format,;rate,6660
Takayoshi,Arentze,F,770,516-5051,NORCROSS,GA,30010,S,N,65000,6.0,2700,0,0,True,;Incorrect_Format,;rate,6843
Nevin,Prokopowicz,F,404,943-3011,MOUNT AIRY,GA,30563,M,Y,80000,6.0,0,5400,3000,True,;Incorrect_Format,;rate,106070
Hongzhu,Kishino,M,501,732-3081,SPRINGDALE,AR,72765,S,N,45000,7.0,20,0,0,True,;Incorrect_Format,;rate,86235
Maryam,Bicarregui,F,334,496-8744,MONTGOMERY,AL,36116,M,Y,10000,5.0,0,3000,300,True,;Incorrect_Format,;rate,53424
Amer,Chung,M,847,195-9718,SCALES MOUND,IL,61075,S,N,15000,3.0,2000,0,0,True,;Incorrect_Format,;rate,73372
Gul,Kerntopf,F,425,185-3639,STARBUCK,WA,99359,S,N,90000,0.0,0,0,0,True,;Incorrect_Format,;rate,186152
Chadia,Tomassini,M,202,907-6771,WASHINGTON,DC,20009,S,Y,65000,9.0,1370,0,1370,True,;Incorrect_Format,;rate,171272
Ajrapet,Anjan,M,229,200-2214,NORCROSS,GA,30010,S,Y,25000,6.0,2700,0,3000,True,;Incorrect_Format,;rate,108460
Nadia,Pfefferer,F,843,485-4806,NESMITH,SC,29580,M,N,90000,7.0,0,6600,0,True,;Incorrect_Format,;rate,67531
Zhengxin,Strohmeir,F,615,958-9012,NASHVILLE,TN,37248,S,N,75000,0.0,0,0,0,True,;Incorrect_Format,;rate,151994
Jaffa,Dearnley,M,919,329-5930,WASHINGTON,NC,27889,S,Y,5000,6.0,3300,0,3300,True,;Incorrect_Format,;rate,91858
Amalendu,Dehene,F,202,281-5896,WASHINGTON,DC,20007,S,N,40000,9.0,1370,0,0,True,;Incorrect_Format,;rate,164989
Gay,Roveri,F,214,646-8219,LANCASTER,TX,75146,M,Y,100000,0.0,0,0,0,True,;Incorrect_Format,;rate,78462
Mino,Katz,F,425,467-8278,SAMMAMISH,WA,98075,M,N,45000,0.0,0,0,0,True,;Incorrect_Format,;rate,14298
Vishesh,Pinnu,M,206,367-1204,BELLEVUE,WA,98006,S,Y,5000,0.0,0,0,0,True,;Incorrect_Format,;rate,50923
Jiro,Zschoche,M,702,100-1112,LAS VEGAS,NV,89152,S,Y,95000,0.0,0,0,0,True,;Incorrect_Format,;rate,13035
Yoshimi,Tuncel,M,254,472-6734,GEORGETOWN,TX,78633,S,N,80000,0.0,0,0,0,True,;Incorrect_Format,;rate,185376
Hongchi,Asarin,F,601,234-3279,RALEIGH,MS,39153,S,Y,100000,5.0,6000,0,1500,True,;Incorrect_Format,;rate,95079
Junnosuke,Traunmuller,F,605,792-9596,ALCESTER,SD,57001,M,Y,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,95140
Yah,Uzun,F,478,275-9141,ARGYLE,GA,31623,S,N,95000,6.0,2700,0,0,True,;Incorrect_Format,;rate,133456
Dongbo,Zapico,F,202,525-9384,WASHINGTON,DC,20578,S,N,85000,9.0,1370,0,0,True,;Incorrect_Format,;rate,29691
Chandana,Tsvetovat,F,775,410-8167,OVERTON,NV,89040,S,N,85000,0.0,0,0,0,True,;Incorrect_Format,;rate,186147
Ranan,Vrckovnik,M,940,178-2236,MORGAN,TX,76671,S,Y,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,191617
Bangqing,Grau,M,479,181-6790,ROSE BUD,AR,72137,S,Y,40000,7.0,20,0,20,True,;Incorrect_Format,;rate,166661
Graydon,Nojima,F,870,555-2376,CENTERVILLE,AR,72829,S,N,90000,7.0,20,0,0,True,;Incorrect_Format,;rate,250
Dainis,Chinin,F,435,191-9092,SALT LAKE CITY,UT,84109,S,Y,60000,7.0,2475,0,2475,True,;Incorrect_Format,;rate,77556
Ngoc,Sramek,M,228,537-3470,ACKERMAN,MS,39735,M,N,100000,5.0,0,12000,0,True,;Incorrect_Format,;rate,71685
Cezary,Hedges,F,865,744-7033,COLLINWOOD,TN,38450,M,Y,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,70885
Spiro,Dosser,M,601,199-8901,HOULKA,MS,38850,M,Y,15000,5.0,0,12000,1500,True,;Incorrect_Format,;rate,107297
Quentin,Alberdi,M,202,446-8354,WASHINGTON,DC,20597,M,N,95000,9.0,0,2740,0,True,;Incorrect_Format,;rate,176085
Sathis,Abeln,M,605,371-7808,FREDERICK,SD,57441,M,Y,65000,0.0,0,0,0,True,;Incorrect_Format,;rate,11936
Abdullah,Pachaly,M,662,781-1042,WAVELAND,MS,39576,M,Y,95000,5.0,0,12000,1500,True,;Incorrect_Format,;rate,129013
Tzilla,Nawawi,M,224,778-1752,FRANKFORT HEIGHTS,IL,62840,S,Y,35000,3.0,2000,0,2000,True,;Incorrect_Format,;rate,54718
Shue,Ruthven,F,205,747-4060,MOUNT MEIGS,AL,36057,M,Y,70000,5.0,0,3000,300,True,;Incorrect_Format,;rate,107348
Zuwang,Moehrke,M,972,696-5108,EL PASO,TX,79903,S,N,70000,0.0,0,0,0,True,;Incorrect_Format,;rate,1048
Visit,Piera,M,801,434-6175,RIVERTON,UT,84065,M,Y,30000,7.0,0,4950,2475,True,;Incorrect_Format,;rate,113045
Maryam,Wigg,F,318,901-3418,DODSON,LA,71422,M,Y,50000,6.0,0,9000,1000,True,;Incorrect_Format,;rate,195695
Zhongzhi,Pejhan,M,334,950-8619,PRATTVILLE,AL,36067,S,N,75000,5.0,1500,0,0,True,;Incorrect_Format,;rate,80262
Kiyomitsu,Gabrielides,M,971,716-8025,MIDLAND,OR,97634,M,Y,15000,9.0,0,318,159,True,;Incorrect_Format,;rate,137426
Grit,Nollmann,M,863,729-7110,TAMPA,FL,33606,M,Y,75000,0.0,0,0,0,True,;Incorrect_Format,;rate,156676
Goo,Mastrobuoni,M,251,152-7300,HAZEL GREEN,AL,35750,M,N,65000,5.0,0,3000,0,True,;Incorrect_Format,;rate,4757
Theodosios,Pottossine,M,605,410-6906,ROCKHAM,SD,57470,S,Y,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,198988
Maia,Poujoulat,M,417,150-6088,GRANDVIEW,MO,64030,S,N,100000,6.0,2100,0,0,True,;Incorrect_Format,;rate,195475
Trung,Imataki,F,425,325-1486,BONNEY LAKE,WA,98391,S,N,5000,0.0,0,0,0,True,;Incorrect_Format,;rate,66601
Leslie,Palensky,F,251,276-7029,MOBILE,AL,36617,M,Y,5000,5.0,0,3000,300,True,;Incorrect_Format,;rate,59743
Yingping,Iseli,F,605,260-8226,HERMOSA,SD,57744,S,Y,25000,0.0,0,0,0,True,;Incorrect_Format,;rate,90768
Karlhorst,Lagarias,M,702,382-3351,OWYHEE,NV,89832,S,N,100000,0.0,0,0,0,True,;Incorrect_Format,;rate,13860
Akira,Peck,M,501,935-7405,BOONEVILLE,AR,72927,S,N,95000,7.0,20,0,0,True,;Incorrect_Format,;rate,75556
Jayme,Mangaser,M,386,231-7424,MIAMI,FL,33148,S,Y,5000,0.0,0,0,0,True,;Incorrect_Format,;rate,148625
Mukesh,Meinke,M,605,633-2457,TULARE,SD,57476,S,Y,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,61484
Chanderjit,Masiero,M,702,418-1406,DAYTON,NV,89403,S,Y,55000,0.0,0,0,0,True,;Incorrect_Format,;rate,125034
Jane,Vitthal,F,228,157-1346,BILOXI,MS,39533,M,N,15000,5.0,0,12000,0,True,;Incorrect_Format,;rate,107099
Shashi,Rene,F,435,308-2110,PANGUITCH,UT,84759,M,N,35000,7.0,0,4950,0,True,;Incorrect_Format,;rate,24708
Cornelious,Hokimoto,M,202,879-1566,WASHINGTON,DC,20553,S,Y,80000,9.0,1370,0,1370,True,;Incorrect_Format,;rate,7741
Noury,Grafe,M,859,703-5976,GLASGOW,KY,42141,M,Y,85000,6.0,0,40,20,True,;Incorrect_Format,;rate,26022
Zijian,Postmus,M,678,205-2516,FAIRMOUNT,GA,30139,S,N,100000,6.0,2700,0,0,True,;Incorrect_Format,;rate,154882
Iordana,Boshuizen,M,865,527-2422,CENTERVILLE,TN,37033,S,N,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,173523
KyungOh,Annaratone,M,206,902-8980,GLENWOOD,WA,98619,S,Y,85000,0.0,0,0,0,True,;Incorrect_Format,;rate,152495
Otfried,Swab,F,541,301-6923,LONG CREEK,OR,97856,S,Y,85000,9.0,159,0,159,True,;Incorrect_Format,;rate,169305
Wyn,Mazzocca,F,605,656-5136,IPSWICH,SD,57451,S,N,15000,0.0,0,0,0,True,;Incorrect_Format,;rate,194032
Wing,Hikichi,F,206,545-8687,FEDERAL WAY,WA,98003,S,N,25000,0.0,0,0,0,True,;Incorrect_Format,;rate,69853
Pilar,Drawin,M,971,782-2248,DORENA,OR,97434,M,Y,25000,9.0,0,318,159,True,;Incorrect_Format,;rate,103476
Valente,Trivett,M,252,252-8283,CHARLOTTE,NC,28280,M,Y,10000,6.0,0,6600,3300,True,;Incorrect_Format,;rate,107663
Rossella,Hirzer,F,202,244-7276,WASHINGTON,DC,20426,M,N,65000,9.0,0,2740,0,True,;Incorrect_Format,;rate,19306
Jui,Dworak,F,307,820-5826,FAIRVIEW,WY,83119,M,Y,80000,0.0,0,0,0,True,;Incorrect_Format,;rate,172136
Cohavit,Paleologo,F,901,839-2831,LANCASTER,TN,38569,M,N,5000,0.0,0,0,0,True,;Incorrect_Format,;rate,45397
Pengyuan,Bullock,F,501,600-9579,CHEROKEE VILLAGE,AR,72525,S,Y,45000,7.0,20,0,20,True,;Incorrect_Format,;rate,68129
Weigang,Granvilliers,F,801,665-5419,SALT LAKE CITY,UT,84130,S,Y,55000,7.0,2475,0,2475,True,;Incorrect_Format,;rate,163621
Yihua,Schapire,F,775,346-8905,DUCKWATER,NV,89314,S,N,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,11915
Audrey,Rivieres,M,479,349-3586,WEST HELENA,AR,72390,M,Y,75000,7.0,0,40,20,True,;Incorrect_Format,;rate,60741
Joacheim,Press,F,816,249-2433,STOTTS CITY,MO,65756,M,Y,80000,6.0,0,4200,1200,True,;Incorrect_Format,;rate,15011
Lubomir,Cuhrov,M,305,812-4545,MIAMI,FL,33172,M,N,95000,0.0,0,0,0,True,;Incorrect_Format,;rate,81439
Sudip,Brendel,M,252,570-5877,ROWLAND,NC,28383,M,N,10000,6.0,0,6600,0,True,;Incorrect_Format,;rate,96201
Plamenka,Karsai,F,361,402-9956,ARP,TX,75750,M,N,65000,0.0,0,0,0,True,;Incorrect_Format,;rate,77001
Hsu,Ushio,F,775,324-9854,LAS VEGAS,NV,89103,M,Y,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,127062
Madhu,Skeie,F,870,627-9598,HIWASSE,AR,72739,S,Y,85000,7.0,20,0,20,True,;Incorrect_Format,;rate,77759
Pierangela,Pascual,F,985,466-7502,LIVONIA,LA,70755,S,N,95000,6.0,4500,0,0,True,;Incorrect_Format,;rate,43042
Satyadeep,Simovici,M,773,867-4572,KEWANEE,IL,61443,S,Y,15000,3.0,2000,0,2000,True,;Incorrect_Format,;rate,115807
Jitendra,Cosby,F,843,511-8202,FLORENCE,SC,29501,S,Y,65000,7.0,3300,0,3300,True,;Incorrect_Format,;rate,118668
Leucio,Fergany,M,541,732-4696,GALES CREEK,OR,97117,M,Y,65000,9.0,0,318,159,True,;Incorrect_Format,;rate,28052
Sandip,Swen,M,769,290-6269,GULFPORT,MS,39502,S,Y,70000,5.0,6000,0,1500,True,;Incorrect_Format,;rate,175265
