f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp,pk
Stefanka,Crestin,M,912,366-9785,GOOD HOPE,GA,30641,S,Y,20000,6.0,2700,0,3000,153897
Theodora,Rosti,F,801,745-3991,TOOELE,UT,84074,M,N,50000,7.0,0,4950,0,153931
Behrokh,Braden,F,334,258-7104,CHOCCOLOCCO,AL,36254,S,Y,45000,5.0,1500,0,300,153991
Anu,Lycett,M,435,709-8249,AURORA,UT,84620,S,N,5000,7.0,2475,0,0,154054
Jeremy,Rademakers,M,334,574-4265,PRINCETON,AL,35766,S,N,80000,5.0,1500,0,0,154064
Kimon,Laval,M,435,655-5056,SEVIER,UT,84766,M,Y,100000,7.0,0,4950,2475,154173
Natacha,Cardazo,F,307,860-4606,ROCK SPRINGS,WY,82901,S,Y,100000,0.0,0,0,0,154201
Masanobu,Atarashi,F,773,487-9501,PALOS PARK,IL,60464,S,Y,70000,3.0,2000,0,2000,154275
Anil,Schaar,F,253,730-3451,FEDERAL WAY,WA,98003,S,Y,25000,0.0,0,0,0,154307
Bennet,Pivkina,M,256,857-4946,DUTTON,AL,35744,M,Y,40000,5.0,0,3000,300,154361
Teck,Friman,M,660,220-4204,GRAHAM,MO,64455,S,Y,80000,6.0,2100,0,1200,154431
Ramachander,Vieri,M,224,209-5849,ROCKFORD,IL,61110,M,Y,65000,3.0,0,4000,2000,154487
Fytton,Solworth,M,229,436-9984,BOGART,GA,30622,S,N,75000,6.0,2700,0,0,154547
Jeannette,Slimani,M,352,852-5133,DUNNELLON,FL,34433,M,Y,40000,0.0,0,0,0,154555
Etsujiro,Shiloh,F,770,680-8196,SAVANNAH,GA,31403,S,Y,20000,6.0,2700,0,3000,154646
Aimee,Reutov,M,864,784-5812,BETHERA,SC,29430,M,Y,85000,7.0,0,6600,3300,154656
Akichika,Etalle,F,307,651-1168,JACKSON,WY,83001,S,N,85000,0.0,0,0,0,154726
Estanislao,Veccia,M,702,604-5394,CRESCENT VALLEY,NV,89821,S,Y,15000,0.0,0,0,0,154749
Arlindo,Dervin,F,907,218-3114,SHISHMAREF,AK,99772,S,N,50000,0.0,0,0,0,154772
Lily,Passafiume,M,337,414-6214,PLAQUEMINE,LA,70764,M,N,80000,6.0,0,9000,0,154785
Mansooreh,Bolbourn,M,912,936-4228,TAYLORSVILLE,GA,30178,M,N,70000,6.0,0,5400,0,154798
Zijian,Postmus,M,678,205-2516,FAIRMOUNT,GA,30139,S,N,100000,6.0,2700,0,0,154882
Xianging,Sivarajan,F,801,515-4579,MOUNTAIN HOME,UT,84051,S,N,20000,7.0,2475,0,0,154930
Danae,Shioya,F,425,603-5463,SEATTLE,WA,98171,M,Y,65000,0.0,0,0,0,154973
Kepa,Holbrook,M,202,813-2130,WASHINGTON,DC,20395,S,N,85000,9.0,1370,0,0,154978
Hristo,Barthes,F,307,447-7540,RELIANCE,WY,82943,S,Y,20000,0.0,0,0,0,155061
Haijo,Crestin,F,971,255-1885,FRENCHGLEN,OR,97736,M,N,80000,9.0,0,318,0,155064
Eshrat,Moshiri,F,775,713-2016,GLENBROOK,NV,89413,S,N,60000,0.0,0,0,0,155066
Yan,Diede,M,971,460-1539,GLENDALE,OR,97442,S,N,65000,9.0,159,0,0,155086
Knuth,Heusler,F,662,135-9561,WALTHALL,MS,39771,S,N,50000,5.0,6000,0,0,155093
Zhaokeng,Barbosa,M,202,536-9915,WASHINGTON,DC,20544,S,Y,60000,9.0,1370,0,1370,155115
Yuuichi,Hailpern,M,228,830-7341,STARKVILLE,MS,39760,S,N,20000,5.0,6000,0,0,155136
Nageshwar,O'Reagan,M,479,226-5235,BEEBE,AR,72012,S,N,55000,7.0,20,0,0,155148
Aloys,Jarzembski,F,307,161-4127,LUSK,WY,82225,S,Y,10000,0.0,0,0,0,155157
Faron,Diaconis,F,615,871-9831,NEWCOMB,TN,37819,M,N,40000,0.0,0,0,0,155181
Ifor,Kocis,M,360,147-4009,PORT TOWNSEND,WA,98368,S,N,60000,0.0,0,0,0,155229
Perwez,Mohrherr,M,435,675-8415,BEAVER,UT,84713,M,Y,90000,7.0,0,4950,2475,155259
Valentin,Remmers,F,541,707-2565,ARLINGTON,OR,97812,M,N,40000,9.0,0,318,0,155276
Lusiana,Gavrilov,M,870,521-8669,HOT SPRINGS NATIONAL PARK,AR,71903,S,Y,100000,7.0,20,0,20,155290
Andrei,Egg,M,314,607-1156,RIDGEDALE,MO,65739,S,N,45000,6.0,2100,0,0,155329
Kamila,Sonenberg,M,985,629-4465,BATON ROUGE,LA,70893,M,Y,95000,6.0,0,9000,1000,155372
Nikolaos,Brodie,F,314,884-8053,SAVERTON,MO,63467,S,Y,40000,6.0,2100,0,1200,155393
Pang,Wilf,M,435,679-8815,SANDY,UT,84090,M,N,95000,7.0,0,4950,0,155399
Zhaoqian,Abella,M,314,160-9843,NEW CAMBRIA,MO,63558,S,N,75000,6.0,2100,0,0,155461
Newman,Ercolani,F,334,405-6178,FORT DAVIS,AL,36031,S,Y,100000,5.0,1500,0,300,155490
Aggelos,Cappello,M,479,436-3306,ELM SPRINGS,AR,72728,S,Y,100000,7.0,20,0,20,155492
Rondall,Spirk,F,865,277-3183,BELL BUCKLE,TN,37020,S,Y,55000,0.0,0,0,0,155581
Munehiko,Cater,M,404,113-1984,FORTSON,GA,31808,S,N,80000,6.0,2700,0,0,155669
Rona,Adorni,F,435,307-3948,IVINS,UT,84738,S,N,10000,7.0,2475,0,0,155680
Guido,Nabil,M,501,991-5891,OZARK,AR,72949,M,Y,45000,7.0,0,40,20,155725
Wentong,Rosenbloom,F,954,558-8446,HIALEAH,FL,33016,S,Y,100000,0.0,0,0,0,155835
Glen,Latta,M,985,195-1287,METAIRIE,LA,70011,S,Y,30000,6.0,4500,0,1000,155851
Niamh,Caporal,M,256,396-9458,BUHL,AL,35446,M,N,65000,5.0,0,3000,0,155868
Philippas,Sury,F,971,903-9094,GALES CREEK,OR,97117,S,N,15000,9.0,159,0,0,155907
Albert,Monderer,M,573,944-1020,ORONOGO,MO,64855,S,N,95000,6.0,2100,0,0,155943
Xiaoyu,Schrott,F,314,942-2941,EAGLEVILLE,MO,64442,M,N,20000,6.0,0,4200,0,156012
Michaelis,Ozery,M,503,822-8427,BOARDMAN,OR,97818,S,Y,65000,9.0,159,0,159,156027
Lalita,McKeague,M,228,106-2830,SCOOBA,MS,39358,S,N,15000,5.0,6000,0,0,156062
Maytham,Kameda,F,605,733-4378,CAVOUR,SD,57324,S,N,90000,0.0,0,0,0,156096
Yooichi,Kneece,F,865,246-7051,SPARTA,TN,38583,M,Y,30000,0.0,0,0,0,156119
Rani,Purday,F,678,774-4570,ALBANY,GA,31707,S,Y,75000,6.0,2700,0,3000,156120
Alessia,Wybranietz,F,435,108-4799,HILDALE,UT,84784,M,Y,40000,7.0,0,4950,2475,156146
Elisha,Cichocki,F,801,766-4895,RANDLETT,UT,84063,M,Y,20000,7.0,0,4950,2475,156150
Latha,Brunk,M,706,207-1825,MACON,GA,31296,S,N,40000,6.0,2700,0,0,156240
Zhiguo,Mooney,F,904,797-9652,ORLANDO,FL,32886,M,Y,65000,0.0,0,0,0,156247
Stefaan,Evershed,F,202,114-5415,WASHINGTON,DC,20390,S,N,30000,9.0,1370,0,0,156256
Oswin,Zargham,F,252,211-6416,JACKSON,NC,27845,S,Y,10000,6.0,3300,0,3300,156296
ShouHan,Arentze,F,210,649-4624,CORPUS CHRISTI,TX,78468,M,Y,60000,0.0,0,0,0,156302
Ganesh,Brodsky,M,307,568-9668,LUSK,WY,82225,M,N,100000,0.0,0,0,0,156340
Alissa,Kawanobe,M,229,794-9629,ATHENS,GA,30603,S,Y,85000,6.0,2700,0,3000,156349
Arivind,Dougan,F,843,112-8179,NORTH MYRTLE BEACH,SC,29582,S,N,20000,7.0,3300,0,0,156367
Quifan,Monneau,F,251,141-7028,MONTGOMERY,AL,36106,S,Y,30000,5.0,1500,0,300,156382
Jaideep,Roetter,F,847,373-1920,SPRINGFIELD,IL,62766,S,Y,75000,3.0,2000,0,2000,156408
Zhiming,Carreras,F,907,934-1974,DELTA JUNCTION,AK,99737,M,Y,5000,0.0,0,0,0,156420
Hiroyuji,Alwar,M,202,887-6650,WASHINGTON,DC,20268,M,Y,95000,9.0,0,2740,1370,156463
Nacer,Uselton,M,660,568-4851,DORA,MO,65637,M,N,10000,6.0,0,4200,0,156500
Shivraj,Cohoon,F,931,297-1395,GERMANTOWN,TN,38139,S,Y,85000,0.0,0,0,0,156595
Balasubramaniam,Minshall,F,912,334-7860,CAMAK,GA,30807,M,Y,65000,6.0,0,5400,3000,156596
Grit,Nollmann,M,863,729-7110,TAMPA,FL,33606,M,Y,75000,0.0,0,0,0,156676
Gyula,Gonzales,M,971,461-4733,MYRTLE POINT,OR,97458,S,Y,90000,9.0,159,0,159,156728
Guilang,Tzvieli,M,360,126-3158,THORP,WA,98946,M,N,35000,0.0,0,0,0,156753
Radu,Tipping,M,865,171-2442,COLLINWOOD,TN,38450,M,Y,15000,0.0,0,0,0,156764
Ericka,Knowles,F,731,458-9932,PIGEON FORGE,TN,37868,M,N,45000,0.0,0,0,0,156829
Cyndi,Haunold,M,605,499-7709,PINE RIDGE,SD,57770,S,N,90000,0.0,0,0,0,156924
Masayuki,Agi,M,509,542-5445,TOLEDO,WA,98591,M,Y,20000,0.0,0,0,0,157001
Afsar,Nussche,F,803,446-5629,WEST COLUMBIA,SC,29169,M,Y,95000,7.0,0,6600,3300,157010
Gopalan,Oettinger,F,225,205-7637,BATON ROUGE,LA,70810,S,N,90000,6.0,4500,0,0,157057
Keisuke,Devlin,M,509,258-4512,SEAHURST,WA,98062,S,Y,85000,0.0,0,0,0,157098
Samson,Dachille,M,954,707-6094,MARIANNA,FL,32448,S,N,35000,0.0,0,0,0,157121
Ahvin,Szemberedi,F,775,706-7425,LAS VEGAS,NV,89148,M,N,20000,0.0,0,0,0,157135
Thoshiaki,Azmoodeh,M,228,405-5340,ROME,MS,38768,M,Y,100000,5.0,0,12000,1500,157155
Liguo,Piloty,M,307,330-5959,PAVILLION,WY,82523,S,N,95000,0.0,0,0,0,157164
Baiju,Ripplinger,M,864,590-7211,COLUMBIA,SC,29250,S,Y,85000,7.0,3300,0,3300,157243
Angus,Quigley,M,254,634-3542,EL PASO,TX,88577,S,Y,25000,0.0,0,0,0,157269
YaLing,Schultis,F,985,371-3291,NEW ORLEANS,LA,70130,M,Y,70000,6.0,0,9000,1000,157299
Arturo,Casteran,F,940,949-8584,CORPUS CHRISTI,TX,78419,M,N,35000,0.0,0,0,0,157341
Jinpo,Noda,M,202,343-2468,PARCEL RETURN SERVICE,DC,56902,M,Y,90000,9.0,0,2740,1370,157371
Petter,Sartini,F,202,436-8719,WASHINGTON,DC,20061,M,N,40000,9.0,0,2740,0,157388
Jouni,Rasanen,F,907,847-5370,MANOKOTAK,AK,99628,S,Y,30000,0.0,0,0,0,157547
Radha,Majetic,M,803,620-5153,CONWAY,SC,29526,S,N,35000,7.0,3300,0,0,157548
Hitohisa,Bade,F,501,626-9538,OLA,AR,72853,M,N,50000,7.0,0,40,0,157666
Larry,Haskins,M,772,241-2831,MOLINO,FL,32577,M,N,35000,0.0,0,0,0,157675
Sixto,Sajaniemi,M,769,951-6001,PORT GIBSON,MS,39150,M,Y,95000,5.0,0,12000,1500,157683
Svatopluk,Decuyper,F,660,742-7991,FRIEDHEIM,MO,63747,S,N,35000,6.0,2100,0,0,157718
Jayson,Sawada,M,502,618-8986,HELTON,KY,40840,S,N,75000,6.0,20,0,0,157743
Ernst,Demsar,F,769,356-1615,CAMDEN,MS,39045,S,N,95000,5.0,6000,0,0,157760
Haruaki,Zweizig,F,435,678-1783,HUNTSVILLE,UT,84317,M,N,100000,7.0,0,4950,0,157864
Meg,Grogono,F,407,437-2646,PLANT CITY,FL,33565,S,N,80000,0.0,0,0,0,157907
Ufuk,Kaack,M,636,438-4802,SENATH,MO,63876,S,Y,35000,6.0,2100,0,1200,157922
Markos,Chouraqui,M,503,754-2082,AZALEA,OR,97410,M,N,85000,9.0,0,318,0,157940
Lenore,Peris,F,256,206-1702,BIRMINGHAM,AL,35263,M,Y,40000,5.0,0,3000,300,157942
Atte,Tidwell,M,504,557-5003,OPELOUSAS,LA,70570,M,Y,60000,6.0,0,9000,1000,157943
Jamal,Cieplinski,F,253,464-7958,RENTON,WA,98055,M,N,95000,0.0,0,0,0,157992
Shekhar,Roure,F,202,941-4357,WASHINGTON,DC,20557,M,N,95000,9.0,0,2740,0,158017
Lin,Blaschek,F,561,490-7269,BONITA SPRINGS,FL,34134,M,N,50000,0.0,0,0,0,158024
Pawan,Munke,M,432,602-4985,DALLAS,TX,75370,S,Y,65000,0.0,0,0,0,158037
Jair,Schwagereit,M,501,983-6753,DE VALLS BLUFF,AR,72041,M,Y,60000,7.0,0,40,20,158047
Nacho,Ullrich,M,314,837-3708,ZANONI,MO,65784,S,N,75000,6.0,2100,0,0,158059
Guoqiang,Smotherman,M,772,402-8549,UMATILLA,FL,32784,S,N,65000,0.0,0,0,0,158092
Laurentiu,Mosberger,M,606,331-3266,WORTHINGTON,KY,41183,S,N,80000,6.0,20,0,0,158171
Yogen,Ebcioglu,M,309,717-6764,MAKANDA,IL,62958,S,Y,15000,3.0,2000,0,2000,158198
Andrei,Iline,M,229,118-8175,TY TY,GA,31795,M,Y,85000,6.0,0,5400,3000,158262
Patrizio,Guck,M,430,883-1742,VAN ALSTYNE,TX,75495,S,Y,70000,0.0,0,0,0,158344
Ginger,Edler,F,775,349-3800,NORTH LAS VEGAS,NV,89032,S,N,50000,0.0,0,0,0,158389
Shelley,Elhardt,F,307,303-1679,CROWHEART,WY,82512,S,N,20000,0.0,0,0,0,158410
Junji,Achugbue,F,423,848-4635,RIPLEY,TN,38063,M,N,90000,0.0,0,0,0,158564
Jozsef,Marandzjan,F,202,358-5801,PARCEL RETURN SERVICE,DC,56902,S,Y,75000,9.0,1370,0,1370,158578
Vara,Schilz,M,606,685-7980,CROFTON,KY,42217,M,N,80000,6.0,0,40,0,158656
Ingar,Hopcroft,M,660,694-6325,WELLSVILLE,MO,63384,S,N,80000,6.0,2100,0,0,158731
Polina,Brunt,M,605,392-5551,EDEN,SD,57232,M,N,50000,0.0,0,0,0,158734
Kwangho,Chappelet,F,702,159-7600,NORTH LAS VEGAS,NV,89031,S,Y,95000,0.0,0,0,0,158747
Nic,Shnaider,F,229,324-9992,CAIRO,GA,39828,M,N,95000,6.0,0,5400,0,158762
Dhabaleswar,Kingham,F,254,378-6022,ARLINGTON,TX,76001,S,Y,90000,0.0,0,0,0,158782
Judit,Wood,F,304,489-9214,JENKINJONES,WV,24848,M,Y,10000,3.0,0,4000,2000,158791
Misa,Spoerri,F,931,389-6991,MANCHESTER,TN,37355,S,N,50000,0.0,0,0,0,158852
Cimarron,Sabadini,F,605,601-6538,BRISTOL,SD,57219,M,Y,100000,0.0,0,0,0,158878
Chengfei,Rain,M,435,872-8072,GROUSE CREEK,UT,84313,M,Y,40000,7.0,0,4950,2475,158885
Ilona,Ishai,F,775,696-3793,LAS VEGAS,NV,89149,S,N,35000,0.0,0,0,0,158895
Aladin,Palaniappan,F,615,782-3250,JOHNSON CITY,TN,37601,S,Y,25000,0.0,0,0,0,158906
Becky,Baez,M,253,102-8101,ANDERSON ISLAND,WA,98303,S,N,70000,0.0,0,0,0,158909
Yohsuke,Schulman,F,251,147-1307,BIRMINGHAM,AL,35298,M,Y,5000,5.0,0,3000,300,159023
Indradeep,Karl,F,775,514-2762,RENO,NV,89503,M,N,55000,0.0,0,0,0,159029
Jaco,Zarate,F,907,403-6217,COFFMAN COVE,AK,99918,S,Y,15000,0.0,0,0,0,159059
Maiko,Kessler,M,801,281-4485,ESCALANTE,UT,84726,S,Y,50000,7.0,2475,0,2475,159076
Melinda,Morschel,M,832,417-6864,BRACKETTVILLE,TX,78832,M,Y,60000,0.0,0,0,0,159085
Analia,Hodes,F,601,415-2403,ARKABUTLA,MS,38602,S,Y,95000,5.0,6000,0,1500,159130
Krzysztof,Chevallet,F,907,428-9976,ANCHORAGE,AK,99599,S,Y,95000,0.0,0,0,0,159139
YaLing,Pelechano,F,202,918-6788,WASHINGTON,DC,20016,S,Y,65000,9.0,1370,0,1370,159160
Blagoja,Krueger,M,678,664-9969,SAUTEE NACOOCHEE,GA,30571,S,Y,55000,6.0,2700,0,3000,159163
Ulrik,Bodek,M,504,514-2394,WESTWEGO,LA,70094,M,N,85000,6.0,0,9000,0,159194
Yew,Mazzocca,M,769,853-5747,SHAW,MS,38773,S,N,25000,5.0,6000,0,0,159308
Valentin,Rutherford,F,202,656-1862,PARCEL RETURN SERVICE,DC,56944,S,N,85000,9.0,1370,0,0,159332
Kek,Pinzani,F,573,479-6985,SAGINAW,MO,64864,M,N,55000,6.0,0,4200,0,159421
Akeel,Wise,M,435,128-3470,ESCALANTE,UT,84726,S,N,65000,7.0,2475,0,0,159477
Gregoria,Stabl,F,430,984-2776,EL PASO,TX,88595,M,Y,50000,0.0,0,0,0,159488
Grantham,Murer,F,769,816-5160,STARKVILLE,MS,39760,M,N,100000,5.0,0,12000,0,159577
Rayadurgam,Anlauff,M,870,691-7378,BLACK ROCK,AR,72415,S,Y,80000,7.0,20,0,20,159688
Saman,Roucairol,M,801,483-2726,SALT LAKE CITY,UT,84145,S,Y,100000,7.0,2475,0,2475,159699
Odysseas,Faltenbacher,M,501,742-5398,ROSIE,AR,72571,M,N,50000,7.0,0,40,0,159754
Karol,Nishizawa,M,251,678-5777,AUBURN,AL,36830,M,N,85000,5.0,0,3000,0,159810
Naeem,Kavraki,F,435,203-1178,FORT DUCHESNE,UT,84026,S,Y,10000,7.0,2475,0,2475,159841
Jinyan,Cavalloro,F,847,665-5821,FRANKFORT,IL,60423,M,Y,90000,3.0,0,4000,2000,159856
Zhi,Kirchgaassner,F,870,270-6511,ROYAL,AR,71968,M,Y,100000,7.0,0,40,20,159880
Mallory,Peelman,M,775,398-2332,LAS VEGAS,NV,89130,M,Y,15000,0.0,0,0,0,159894
Avi,Suri,F,256,987-6362,WATERLOO,AL,35677,M,Y,5000,5.0,0,3000,300,159942
Pushan,Muelner,M,801,597-8586,LEVAN,UT,84639,S,N,90000,7.0,2475,0,0,160024
Alexis,Hanata,F,775,167-6593,JEAN,NV,89026,M,N,70000,0.0,0,0,0,160048
Thanos,Carey,F,202,568-1183,WASHINGTON,DC,20426,M,Y,55000,9.0,0,2740,1370,160121
Okuhiko,Catalano,M,803,745-9633,SEABROOK,SC,29940,M,N,40000,7.0,0,6600,0,160163
Reuben,Devie,F,202,201-7471,WASHINGTON,DC,20586,M,N,90000,9.0,0,2740,0,160303
Hussam,Radhakrishnan,F,773,265-5744,GERLAW,IL,61435,M,N,20000,3.0,0,4000,0,160349
Biswanath,Pietracaprina,F,541,984-7359,RIDDLE,OR,97469,S,N,50000,9.0,159,0,0,160352
Reda,Kabuo,F,425,152-5292,FALL CITY,WA,98024,S,Y,35000,0.0,0,0,0,160362
Alfonso,Creveuil,F,769,226-3066,BENTON,MS,39039,M,Y,100000,5.0,0,12000,1500,160394
Kalle,Nagamachi,M,772,706-6803,PORT RICHEY,FL,34673,M,N,30000,0.0,0,0,0,160396
Cherif,Sharrock,M,469,318-2015,AUSTIN,TX,78725,M,N,90000,0.0,0,0,0,160411
Kamal,Ihrig,M,915,564-6353,HENDERSON,TX,75652,S,Y,20000,0.0,0,0,0,160416
Huiqun,Wohn,F,907,963-9676,DENALI NATIONAL PARK,AK,99755,S,Y,95000,0.0,0,0,0,160449
Nich,Wahab,M,281,469-1929,WEIMAR,TX,78962,S,Y,15000,0.0,0,0,0,160479
Herkimer,Parrow,M,404,309-1372,QUITMAN,GA,31643,S,N,100000,6.0,2700,0,0,160519
Sukhmay,Bensaou,F,307,669-4168,MOOSE,WY,83012,M,Y,30000,0.0,0,0,0,160522
Jiaofeng,Teruel,F,478,337-9348,BLAKELY,GA,39823,S,N,80000,6.0,2700,0,0,160741
Stacey,Poon,F,907,393-3895,AMBLER,AK,99786,S,N,75000,0.0,0,0,0,160766
Xiaoqiu,Older,M,605,954-9066,SAINT LAWRENCE,SD,57373,M,N,95000,0.0,0,0,0,160786
Agusti,Toben,F,630,290-3076,RIVERTON,IL,62561,M,Y,45000,3.0,0,4000,2000,160830
Bikram,Babcock,M,605,693-7316,IROQUOIS,SD,57353,S,Y,90000,0.0,0,0,0,160852
Eitan,Groz,F,423,630-8760,SEVIERVILLE,TN,37864,S,Y,30000,0.0,0,0,0,160858
Jint,Wetprasit,F,985,928-8213,NOBLE,LA,71462,M,N,65000,6.0,0,9000,0,160911
Hidemi,Poix,F,813,924-2630,ORLANDO,FL,32814,S,Y,90000,0.0,0,0,0,160974
Michinao,Hembry,F,541,771-7887,GERVAIS,OR,97026,S,N,95000,9.0,159,0,0,161006
Masaru,Porotnikoff,F,863,723-1432,FORT LAUDERDALE,FL,33349,M,Y,30000,0.0,0,0,0,161008
Alenka,Barreiro,F,863,806-4267,NAPLES,FL,34106,S,N,10000,0.0,0,0,0,161025
Toshiharu,Heppler,M,225,835-8034,LAKE CHARLES,LA,70606,S,Y,65000,6.0,4500,0,1000,161030
Moira,Jossman,M,206,913-6950,INDEX,WA,98256,S,Y,30000,0.0,0,0,0,161044
Madjid,Caulk,M,541,402-2395,DETROIT,OR,97342,S,Y,35000,9.0,159,0,159,161046
Zhonghui,Shimajiri,F,417,467-6092,FLORISSANT,MO,63033,M,Y,40000,6.0,0,4200,1200,161211
Dharini,Schmitt,F,956,453-5329,STAFFORD,TX,77497,M,Y,10000,0.0,0,0,0,161242
Xianfeng,McAfee,M,404,674-7792,NORTH METRO,GA,30029,S,Y,25000,6.0,2700,0,3000,161317
Rajiv,Sittig,M,605,343-4329,NEW UNDERWOOD,SD,57761,M,Y,40000,0.0,0,0,0,161418
Azaria,Cartier,F,202,606-9999,WASHINGTON,DC,20232,M,N,75000,9.0,0,2740,0,161464
Simonetta,Troudi,F,307,332-5991,BOULDER,WY,82923,M,Y,90000,0.0,0,0,0,161465
Juliet,Jushchenko,F,870,787-3708,SULPHUR SPRINGS,AR,72768,S,N,60000,7.0,20,0,0,161524
Dorothee,Khodabandeh,M,205,901-6094,SPANISH FORT,AL,36527,M,Y,95000,5.0,0,3000,300,161532
Jirel,Zaremba,M,865,135-6293,MORRISTOWN,TN,37816,S,N,65000,0.0,0,0,0,161542
Venkateswarlu,Barg,M,907,807-9600,PORT ALEXANDER,AK,99836,M,N,10000,0.0,0,0,0,161543
Phillip,Malavasi,M,605,466-3355,RALPH,SD,57650,M,N,15000,0.0,0,0,0,161546
Mahir,Litecky,F,325,707-1898,ALAMO,TX,78516,S,Y,40000,0.0,0,0,0,161567
Zeynep,Dykema,M,727,664-5349,ORANGE CITY,FL,32774,M,N,15000,0.0,0,0,0,161741
Hidehisa,Jarwala,M,202,889-7399,WASHINGTON,DC,20565,M,Y,50000,9.0,0,2740,1370,161791
Gottfried,Morisio,M,601,400-5389,MABEN,MS,39750,M,N,35000,5.0,0,12000,0,161819
Gundula,Middelburg,F,205,199-8164,ALPINE,AL,35014,M,N,75000,5.0,0,3000,0,161825
Akiko,Durst,F,435,858-7482,LEHI,UT,84043,M,Y,70000,7.0,0,4950,2475,161830
Waeil,Bencivenga,F,954,344-9370,PENSACOLA,FL,32512,S,Y,70000,0.0,0,0,0,161865
Etsuji,Beierle,F,541,673-8798,TYGH VALLEY,OR,97063,M,N,85000,9.0,0,318,0,161883
Zito,Gazdar,M,605,429-4614,NUNDA,SD,57050,M,Y,60000,0.0,0,0,0,161921
Vikraman,Orphanoudakis,F,202,609-6402,WASHINGTON,DC,20289,M,N,100000,9.0,0,2740,0,161931
Athomas,Hodel,F,435,475-6797,SALT LAKE CITY,UT,84136,S,N,80000,7.0,2475,0,0,161959
Vlatka,d'Astous,M,931,453-1884,MURFREESBORO,TN,37133,S,N,80000,0.0,0,0,0,162070
Harald,Masaki,M,321,154-2110,TAMPA,FL,33635,M,N,55000,0.0,0,0,0,162102
Juhani,Fandrianto,F,903,186-4973,SAN ANTONIO,TX,78225,S,N,15000,0.0,0,0,0,162152
Ranjit,Morschel,F,256,762-2416,MOBILE,AL,36609,M,Y,65000,5.0,0,3000,300,162165
Canice,Axelband,M,985,200-7575,ARNAUDVILLE,LA,70512,M,N,70000,6.0,0,9000,0,162173
Hidetoshi,Iacobovici,F,678,269-8338,MACON,GA,31211,S,Y,45000,6.0,2700,0,3000,162200
Benrhard,Lapis,F,541,785-9348,ALBANY,OR,97322,S,Y,80000,9.0,159,0,159,162237
Wolfgang,Cagley,M,251,707-7441,MONROEVILLE,AL,36461,M,Y,35000,5.0,0,3000,300,162329
Bhabani,Aso,F,314,287-2260,KANSAS CITY,MO,64147,M,Y,75000,6.0,0,4200,1200,162363
Fabiano,Schimmler,M,314,514-6418,LEVASY,MO,64066,S,Y,15000,6.0,2100,0,1200,162398
Yukata,Vanderbilt,M,985,500-1253,FOREST HILL,LA,71430,S,Y,60000,6.0,4500,0,1000,162401
Efraim,Hackl,F,775,412-5696,RENO,NV,89510,M,N,75000,0.0,0,0,0,162468
Peiyuan,Gimarc,F,228,392-1142,LAUREL,MS,39442,M,N,65000,5.0,0,12000,0,162602
Marisela,Thiel,M,561,948-6498,WEBSTER,FL,33597,M,Y,30000,0.0,0,0,0,162604
Seichi,Ritzdorf,M,256,473-9183,HARDAWAY,AL,36039,S,Y,65000,5.0,1500,0,300,162735
Prabakar,Shimohara,F,865,791-8257,MILLINGTON,TN,38053,M,N,85000,0.0,0,0,0,162753
Yili,Bard,M,662,175-9070,TREBLOC,MS,38875,S,N,20000,5.0,6000,0,0,162757
Naohito,Cooman,M,210,436-4366,WICKETT,TX,79788,S,N,45000,0.0,0,0,0,162762
Lamott,Melzak,F,479,263-5242,VANDERVOORT,AR,71972,S,Y,35000,7.0,20,0,20,162774
Leandros,Picci,M,202,168-2246,WASHINGTON,DC,20408,M,Y,85000,9.0,0,2740,1370,162778
Persi,ORiain,M,334,993-9524,ELDRIDGE,AL,35554,S,N,35000,5.0,1500,0,0,162831
Bram,Heyker,F,706,882-4760,DOUGLASVILLE,GA,30135,S,N,80000,6.0,2700,0,0,162886
Ghulum,Calude,F,417,439-8238,HOLTS SUMMIT,MO,65043,S,Y,85000,6.0,2100,0,1200,162900
Yam,Dendorfer,M,605,375-4539,ETHAN,SD,57334,M,N,100000,0.0,0,0,0,162915
Fredrik,Kopetz,F,907,846-1839,ELIM,AK,99739,M,N,60000,0.0,0,0,0,162920
Siwoo,Upadhyaya,F,314,602-6029,WASOLA,MO,65773,S,N,30000,6.0,2100,0,0,162921
Lynne,Charland,M,479,169-7342,FORDYCE,AR,71742,S,N,100000,7.0,20,0,0,162983
Tatuo,Jafari,M,307,823-2961,LONETREE,WY,82936,S,N,10000,0.0,0,0,0,163008
Bede,Pietro,F,504,728-1692,NEW ORLEANS,LA,70182,S,N,60000,6.0,4500,0,0,163086
Jair,Kendall,M,615,679-1496,MANSFIELD,TN,38236,S,N,70000,0.0,0,0,0,163098
Vishal,Ritzdorf,F,307,832-9373,MANDERSON,WY,82432,M,N,40000,0.0,0,0,0,163116
Debatosh,Lubin,F,941,435-9776,SAINT PETERSBURG,FL,33701,S,Y,100000,0.0,0,0,0,163137
Siwoo,Samaras,F,907,685-4841,CHITINA,AK,99566,S,N,50000,0.0,0,0,0,163139
Kristoffer,Kunchithapadam,F,971,200-3688,PORTLAND,OR,97224,S,N,35000,9.0,159,0,0,163318
Bernardo,Rudaz,F,281,863-1441,LAGUNA PARK,TX,76644,M,Y,90000,0.0,0,0,0,163371
Johannes,Mitter,M,605,562-7978,LEAD,SD,57754,M,N,100000,0.0,0,0,0,163375
